"","circRNA","miRNAs"
"66973","hsa_circ_0001095","hsa-miR-1265"
"66974","hsa_circ_0001095","hsa-miR-1299"
"66975","hsa_circ_0001095","hsa-miR-1304"
"66976","hsa_circ_0001095","hsa-miR-144"
"66977","hsa_circ_0001095","hsa-miR-145"
"66978","hsa_circ_0001095","hsa-miR-188-3p"
"66979","hsa_circ_0001095","hsa-miR-198"
"66980","hsa_circ_0001095","hsa-miR-346"
"66981","hsa_circ_0001095","hsa-miR-375"
"66982","hsa_circ_0001095","hsa-miR-382"
"66983","hsa_circ_0001095","hsa-miR-421"
"66984","hsa_circ_0001095","hsa-miR-433"
"66985","hsa_circ_0001095","hsa-miR-485-3p"
"66986","hsa_circ_0001095","hsa-miR-488"
"66987","hsa_circ_0001095","hsa-miR-516b"
"66988","hsa_circ_0001095","hsa-miR-548m"
"66989","hsa_circ_0001095","hsa-miR-574-5p"
"66990","hsa_circ_0001095","hsa-miR-576-5p"
"66991","hsa_circ_0001095","hsa-miR-581"
"66992","hsa_circ_0001095","hsa-miR-595"
"66993","hsa_circ_0001095","hsa-miR-625"
"66994","hsa_circ_0001095","hsa-miR-626"
"66995","hsa_circ_0001095","hsa-miR-629"
"66996","hsa_circ_0001095","hsa-miR-637"
"66997","hsa_circ_0001095","hsa-miR-640"
"66998","hsa_circ_0001095","hsa-miR-654-3p"
"66999","hsa_circ_0001095","hsa-miR-657"
"67000","hsa_circ_0001095","hsa-miR-660"
"67001","hsa_circ_0001095","hsa-miR-665"
"67002","hsa_circ_0001095","hsa-miR-766"
"67003","hsa_circ_0001095","hsa-miR-767-3p"
"67004","hsa_circ_0001095","hsa-miR-873"
"67005","hsa_circ_0001095","hsa-miR-885-3p"
"67006","hsa_circ_0001097","hsa-miR-1208"
"67007","hsa_circ_0001097","hsa-miR-1231"
"67008","hsa_circ_0001097","hsa-miR-1236"
"67009","hsa_circ_0001097","hsa-miR-1248"
"67010","hsa_circ_0001097","hsa-miR-1304"
"67011","hsa_circ_0001097","hsa-miR-346"
"67012","hsa_circ_0001097","hsa-miR-370"
"67013","hsa_circ_0001097","hsa-miR-502-5p"
"67014","hsa_circ_0001097","hsa-miR-543"
"67015","hsa_circ_0001097","hsa-miR-614"
"67016","hsa_circ_0001097","hsa-miR-626"
"67017","hsa_circ_0001097","hsa-miR-630"
"67018","hsa_circ_0001097","hsa-miR-659"
"67019","hsa_circ_0001097","hsa-miR-671-5p"
"67020","hsa_circ_0001097","hsa-miR-767-3p"
"67021","hsa_circ_0002999","hsa-miR-1178"
"67022","hsa_circ_0002999","hsa-miR-1184"
"67023","hsa_circ_0002999","hsa-miR-1205"
"67024","hsa_circ_0002999","hsa-miR-1231"
"67025","hsa_circ_0002999","hsa-miR-1238"
"67026","hsa_circ_0002999","hsa-miR-1249"
"67027","hsa_circ_0002999","hsa-miR-1264"
"67028","hsa_circ_0002999","hsa-miR-1270"
"67029","hsa_circ_0002999","hsa-miR-127-5p"
"67030","hsa_circ_0002999","hsa-miR-1276"
"67031","hsa_circ_0002999","hsa-miR-1279"
"67032","hsa_circ_0002999","hsa-miR-1282"
"67033","hsa_circ_0002999","hsa-miR-1283"
"67034","hsa_circ_0002999","hsa-miR-1286"
"67035","hsa_circ_0002999","hsa-miR-1287"
"67036","hsa_circ_0002999","hsa-miR-1289"
"67037","hsa_circ_0002999","hsa-miR-1298"
"67038","hsa_circ_0002999","hsa-miR-1299"
"67039","hsa_circ_0002999","hsa-miR-145"
"67040","hsa_circ_0002999","hsa-miR-194"
"67041","hsa_circ_0002999","hsa-miR-197"
"67042","hsa_circ_0002999","hsa-miR-198"
"67043","hsa_circ_0002999","hsa-miR-326"
"67044","hsa_circ_0002999","hsa-miR-330-5p"
"67045","hsa_circ_0002999","hsa-miR-338-3p"
"67046","hsa_circ_0002999","hsa-miR-370"
"67047","hsa_circ_0002999","hsa-miR-384"
"67048","hsa_circ_0002999","hsa-miR-421"
"67049","hsa_circ_0002999","hsa-miR-431"
"67050","hsa_circ_0002999","hsa-miR-485-3p"
"67051","hsa_circ_0002999","hsa-miR-494"
"67052","hsa_circ_0002999","hsa-miR-495"
"67053","hsa_circ_0002999","hsa-miR-503"
"67054","hsa_circ_0002999","hsa-miR-507"
"67055","hsa_circ_0002999","hsa-miR-513a-3p"
"67056","hsa_circ_0002999","hsa-miR-513a-5p"
"67057","hsa_circ_0002999","hsa-miR-516b"
"67058","hsa_circ_0002999","hsa-miR-543"
"67059","hsa_circ_0002999","hsa-miR-548m"
"67060","hsa_circ_0002999","hsa-miR-548p"
"67061","hsa_circ_0002999","hsa-miR-557"
"67062","hsa_circ_0002999","hsa-miR-561"
"67063","hsa_circ_0002999","hsa-miR-568"
"67064","hsa_circ_0002999","hsa-miR-576-3p"
"67065","hsa_circ_0002999","hsa-miR-576-5p"
"67066","hsa_circ_0002999","hsa-miR-578"
"67067","hsa_circ_0002999","hsa-miR-583"
"67068","hsa_circ_0002999","hsa-miR-587"
"67069","hsa_circ_0002999","hsa-miR-604"
"67070","hsa_circ_0002999","hsa-miR-606"
"67071","hsa_circ_0002999","hsa-miR-607"
"67072","hsa_circ_0002999","hsa-miR-619"
"67073","hsa_circ_0002999","hsa-miR-620"
"67074","hsa_circ_0002999","hsa-miR-626"
"67075","hsa_circ_0002999","hsa-miR-628-3p"
"67076","hsa_circ_0002999","hsa-miR-629"
"67077","hsa_circ_0002999","hsa-miR-633"
"67078","hsa_circ_0002999","hsa-miR-634"
"67079","hsa_circ_0002999","hsa-miR-643"
"67080","hsa_circ_0002999","hsa-miR-646"
"67081","hsa_circ_0002999","hsa-miR-647"
"67082","hsa_circ_0002999","hsa-miR-656"
"67083","hsa_circ_0002999","hsa-miR-659"
"67084","hsa_circ_0002999","hsa-miR-885-5p"
"67085","hsa_circ_0002999","hsa-miR-924"
"67086","hsa_circ_0002999","hsa-miR-935"
"67087","hsa_circ_0002999","hsa-miR-938"
"67088","hsa_circ_0002999","hsa-miR-941"
"67089","hsa_circ_0002999","hsa-miR-942"
"67090","hsa_circ_0001098","hsa-miR-1178"
"67091","hsa_circ_0001098","hsa-miR-1184"
"67092","hsa_circ_0001098","hsa-miR-1205"
"67093","hsa_circ_0001098","hsa-miR-1231"
"67094","hsa_circ_0001098","hsa-miR-1238"
"67095","hsa_circ_0001098","hsa-miR-1249"
"67096","hsa_circ_0001098","hsa-miR-1264"
"67097","hsa_circ_0001098","hsa-miR-1270"
"67098","hsa_circ_0001098","hsa-miR-127-5p"
"67099","hsa_circ_0001098","hsa-miR-1276"
"67100","hsa_circ_0001098","hsa-miR-1279"
"67101","hsa_circ_0001098","hsa-miR-1282"
"67102","hsa_circ_0001098","hsa-miR-1286"
"67103","hsa_circ_0001098","hsa-miR-1287"
"67104","hsa_circ_0001098","hsa-miR-1289"
"67105","hsa_circ_0001098","hsa-miR-1298"
"67106","hsa_circ_0001098","hsa-miR-1299"
"67107","hsa_circ_0001098","hsa-miR-194"
"67108","hsa_circ_0001098","hsa-miR-197"
"67109","hsa_circ_0001098","hsa-miR-338-3p"
"67110","hsa_circ_0001098","hsa-miR-370"
"67111","hsa_circ_0001098","hsa-miR-384"
"67112","hsa_circ_0001098","hsa-miR-421"
"67113","hsa_circ_0001098","hsa-miR-431"
"67114","hsa_circ_0001098","hsa-miR-494"
"67115","hsa_circ_0001098","hsa-miR-495"
"67116","hsa_circ_0001098","hsa-miR-507"
"67117","hsa_circ_0001098","hsa-miR-513a-5p"
"67118","hsa_circ_0001098","hsa-miR-516b"
"67119","hsa_circ_0001098","hsa-miR-543"
"67120","hsa_circ_0001098","hsa-miR-548m"
"67121","hsa_circ_0001098","hsa-miR-557"
"67122","hsa_circ_0001098","hsa-miR-561"
"67123","hsa_circ_0001098","hsa-miR-576-3p"
"67124","hsa_circ_0001098","hsa-miR-576-5p"
"67125","hsa_circ_0001098","hsa-miR-578"
"67126","hsa_circ_0001098","hsa-miR-583"
"67127","hsa_circ_0001098","hsa-miR-587"
"67128","hsa_circ_0001098","hsa-miR-604"
"67129","hsa_circ_0001098","hsa-miR-606"
"67130","hsa_circ_0001098","hsa-miR-607"
"67131","hsa_circ_0001098","hsa-miR-619"
"67132","hsa_circ_0001098","hsa-miR-620"
"67133","hsa_circ_0001098","hsa-miR-628-3p"
"67134","hsa_circ_0001098","hsa-miR-629"
"67135","hsa_circ_0001098","hsa-miR-633"
"67136","hsa_circ_0001098","hsa-miR-634"
"67137","hsa_circ_0001098","hsa-miR-647"
"67138","hsa_circ_0001098","hsa-miR-659"
"67139","hsa_circ_0001098","hsa-miR-885-5p"
"67140","hsa_circ_0001098","hsa-miR-924"
"67141","hsa_circ_0001098","hsa-miR-935"
"67142","hsa_circ_0001098","hsa-miR-938"
"67143","hsa_circ_0001098","hsa-miR-941"
"67144","hsa_circ_0058051","hsa-miR-1178"
"67145","hsa_circ_0058051","hsa-miR-1184"
"67146","hsa_circ_0058051","hsa-miR-1205"
"67147","hsa_circ_0058051","hsa-miR-1231"
"67148","hsa_circ_0058051","hsa-miR-1238"
"67149","hsa_circ_0058051","hsa-miR-1249"
"67150","hsa_circ_0058051","hsa-miR-1264"
"67151","hsa_circ_0058051","hsa-miR-1270"
"67152","hsa_circ_0058051","hsa-miR-127-5p"
"67153","hsa_circ_0058051","hsa-miR-1276"
"67154","hsa_circ_0058051","hsa-miR-1279"
"67155","hsa_circ_0058051","hsa-miR-1282"
"67156","hsa_circ_0058051","hsa-miR-1283"
"67157","hsa_circ_0058051","hsa-miR-1286"
"67158","hsa_circ_0058051","hsa-miR-1287"
"67159","hsa_circ_0058051","hsa-miR-1289"
"67160","hsa_circ_0058051","hsa-miR-1298"
"67161","hsa_circ_0058051","hsa-miR-1299"
"67162","hsa_circ_0058051","hsa-miR-145"
"67163","hsa_circ_0058051","hsa-miR-194"
"67164","hsa_circ_0058051","hsa-miR-197"
"67165","hsa_circ_0058051","hsa-miR-198"
"67166","hsa_circ_0058051","hsa-miR-338-3p"
"67167","hsa_circ_0058051","hsa-miR-370"
"67168","hsa_circ_0058051","hsa-miR-384"
"67169","hsa_circ_0058051","hsa-miR-421"
"67170","hsa_circ_0058051","hsa-miR-431"
"67171","hsa_circ_0058051","hsa-miR-494"
"67172","hsa_circ_0058051","hsa-miR-495"
"67173","hsa_circ_0058051","hsa-miR-507"
"67174","hsa_circ_0058051","hsa-miR-513a-3p"
"67175","hsa_circ_0058051","hsa-miR-513a-5p"
"67176","hsa_circ_0058051","hsa-miR-516b"
"67177","hsa_circ_0058051","hsa-miR-543"
"67178","hsa_circ_0058051","hsa-miR-548m"
"67179","hsa_circ_0058051","hsa-miR-548p"
"67180","hsa_circ_0058051","hsa-miR-557"
"67181","hsa_circ_0058051","hsa-miR-561"
"67182","hsa_circ_0058051","hsa-miR-576-3p"
"67183","hsa_circ_0058051","hsa-miR-576-5p"
"67184","hsa_circ_0058051","hsa-miR-578"
"67185","hsa_circ_0058051","hsa-miR-583"
"67186","hsa_circ_0058051","hsa-miR-587"
"67187","hsa_circ_0058051","hsa-miR-604"
"67188","hsa_circ_0058051","hsa-miR-606"
"67189","hsa_circ_0058051","hsa-miR-607"
"67190","hsa_circ_0058051","hsa-miR-619"
"67191","hsa_circ_0058051","hsa-miR-620"
"67192","hsa_circ_0058051","hsa-miR-626"
"67193","hsa_circ_0058051","hsa-miR-628-3p"
"67194","hsa_circ_0058051","hsa-miR-629"
"67195","hsa_circ_0058051","hsa-miR-633"
"67196","hsa_circ_0058051","hsa-miR-634"
"67197","hsa_circ_0058051","hsa-miR-643"
"67198","hsa_circ_0058051","hsa-miR-647"
"67199","hsa_circ_0058051","hsa-miR-659"
"67200","hsa_circ_0058051","hsa-miR-885-5p"
"67201","hsa_circ_0058051","hsa-miR-924"
"67202","hsa_circ_0058051","hsa-miR-935"
"67203","hsa_circ_0058051","hsa-miR-938"
"67204","hsa_circ_0058051","hsa-miR-941"
"67205","hsa_circ_0008309","hsa-miR-1208"
"67206","hsa_circ_0008309","hsa-miR-1287"
"67207","hsa_circ_0008309","hsa-miR-1290"
"67208","hsa_circ_0008309","hsa-miR-136"
"67209","hsa_circ_0008309","hsa-miR-1825"
"67210","hsa_circ_0008309","hsa-miR-323-3p"
"67211","hsa_circ_0008309","hsa-miR-382"
"67212","hsa_circ_0008309","hsa-miR-515-5p"
"67213","hsa_circ_0008309","hsa-miR-526b"
"67214","hsa_circ_0008309","hsa-miR-568"
"67215","hsa_circ_0008309","hsa-miR-578"
"67216","hsa_circ_0008309","hsa-miR-586"
"67217","hsa_circ_0008309","hsa-miR-593"
"67218","hsa_circ_0008309","hsa-miR-654-3p"
"67219","hsa_circ_0008309","hsa-miR-942"
"67220","hsa_circ_0058497","hsa-miR-1245"
"67221","hsa_circ_0058497","hsa-miR-1252"
"67222","hsa_circ_0058497","hsa-miR-155"
"67223","hsa_circ_0058497","hsa-miR-323-3p"
"67224","hsa_circ_0058497","hsa-miR-370"
"67225","hsa_circ_0058497","hsa-miR-516a-5p"
"67226","hsa_circ_0058497","hsa-miR-548k"
"67227","hsa_circ_0058497","hsa-miR-548l"
"67228","hsa_circ_0058497","hsa-miR-555"
"67229","hsa_circ_0058497","hsa-miR-558"
"67230","hsa_circ_0058497","hsa-miR-574-5p"
"67231","hsa_circ_0003273","hsa-miR-1184"
"67232","hsa_circ_0003273","hsa-miR-1203"
"67233","hsa_circ_0003273","hsa-miR-1231"
"67234","hsa_circ_0003273","hsa-miR-1236"
"67235","hsa_circ_0003273","hsa-miR-1272"
"67236","hsa_circ_0003273","hsa-miR-127-5p"
"67237","hsa_circ_0003273","hsa-miR-1292"
"67238","hsa_circ_0003273","hsa-miR-1295"
"67239","hsa_circ_0003273","hsa-miR-1296"
"67240","hsa_circ_0003273","hsa-miR-1827"
"67241","hsa_circ_0003273","hsa-miR-296-5p"
"67242","hsa_circ_0003273","hsa-miR-331-3p"
"67243","hsa_circ_0003273","hsa-miR-502-5p"
"67244","hsa_circ_0003273","hsa-miR-507"
"67245","hsa_circ_0003273","hsa-miR-508-3p"
"67246","hsa_circ_0003273","hsa-miR-520f"
"67247","hsa_circ_0003273","hsa-miR-556-5p"
"67248","hsa_circ_0003273","hsa-miR-557"
"67249","hsa_circ_0003273","hsa-miR-581"
"67250","hsa_circ_0003273","hsa-miR-593"
"67251","hsa_circ_0003273","hsa-miR-614"
"67252","hsa_circ_0003273","hsa-miR-637"
"67253","hsa_circ_0003273","hsa-miR-647"
"67254","hsa_circ_0003273","hsa-miR-651"
"67255","hsa_circ_0003273","hsa-miR-653"
"67256","hsa_circ_0003273","hsa-miR-659"
"67257","hsa_circ_0003273","hsa-miR-663b"
"67258","hsa_circ_0003273","hsa-miR-7"
"67259","hsa_circ_0003273","hsa-miR-767-5p"
"67260","hsa_circ_0003273","hsa-miR-876-3p"
"67261","hsa_circ_0003273","hsa-miR-887"
"67262","hsa_circ_0008382","hsa-miR-1236"
"67263","hsa_circ_0008382","hsa-miR-1257"
"67264","hsa_circ_0008382","hsa-miR-127-5p"
"67265","hsa_circ_0008382","hsa-miR-1283"
"67266","hsa_circ_0008382","hsa-miR-145"
"67267","hsa_circ_0008382","hsa-miR-192"
"67268","hsa_circ_0008382","hsa-miR-21"
"67269","hsa_circ_0008382","hsa-miR-215"
"67270","hsa_circ_0008382","hsa-miR-431"
"67271","hsa_circ_0008382","hsa-miR-432"
"67272","hsa_circ_0008382","hsa-miR-515-5p"
"67273","hsa_circ_0008382","hsa-miR-520f"
"67274","hsa_circ_0008382","hsa-miR-578"
"67275","hsa_circ_0008382","hsa-miR-589"
"67276","hsa_circ_0008382","hsa-miR-590-5p"
"67277","hsa_circ_0008382","hsa-miR-623"
"67278","hsa_circ_0008382","hsa-miR-636"
"67279","hsa_circ_0008382","hsa-miR-654-3p"
"67280","hsa_circ_0008382","hsa-miR-658"
"67281","hsa_circ_0008382","hsa-miR-758"
"67282","hsa_circ_0008382","hsa-miR-766"
"67283","hsa_circ_0008382","hsa-miR-942"
"67284","hsa_circ_0003922","hsa-miR-1206"
"67285","hsa_circ_0003922","hsa-miR-1236"
"67286","hsa_circ_0003922","hsa-miR-1246"
"67287","hsa_circ_0003922","hsa-miR-1257"
"67288","hsa_circ_0003922","hsa-miR-1270"
"67289","hsa_circ_0003922","hsa-miR-1283"
"67290","hsa_circ_0003922","hsa-miR-1286"
"67291","hsa_circ_0003922","hsa-miR-1305"
"67292","hsa_circ_0003922","hsa-miR-145"
"67293","hsa_circ_0003922","hsa-miR-197"
"67294","hsa_circ_0003922","hsa-miR-203"
"67295","hsa_circ_0003922","hsa-miR-324-5p"
"67296","hsa_circ_0003922","hsa-miR-330-3p"
"67297","hsa_circ_0003922","hsa-miR-338-3p"
"67298","hsa_circ_0003922","hsa-miR-375"
"67299","hsa_circ_0003922","hsa-miR-384"
"67300","hsa_circ_0003922","hsa-miR-432"
"67301","hsa_circ_0003922","hsa-miR-490-5p"
"67302","hsa_circ_0003922","hsa-miR-502-5p"
"67303","hsa_circ_0003922","hsa-miR-513a-5p"
"67304","hsa_circ_0003922","hsa-miR-515-5p"
"67305","hsa_circ_0003922","hsa-miR-520f"
"67306","hsa_circ_0003922","hsa-miR-526b"
"67307","hsa_circ_0003922","hsa-miR-548b-3p"
"67308","hsa_circ_0003922","hsa-miR-578"
"67309","hsa_circ_0003922","hsa-miR-579"
"67310","hsa_circ_0003922","hsa-miR-580"
"67311","hsa_circ_0003922","hsa-miR-607"
"67312","hsa_circ_0003922","hsa-miR-620"
"67313","hsa_circ_0003922","hsa-miR-634"
"67314","hsa_circ_0003922","hsa-miR-636"
"67315","hsa_circ_0003922","hsa-miR-657"
"67316","hsa_circ_0003922","hsa-miR-668"
"67317","hsa_circ_0003922","hsa-miR-758"
"67318","hsa_circ_0003922","hsa-miR-766"
"67319","hsa_circ_0003922","hsa-miR-890"
"67320","hsa_circ_0003922","hsa-miR-942"
"67321","hsa_circ_0001110","hsa-miR-1200"
"67322","hsa_circ_0001110","hsa-miR-1236"
"67323","hsa_circ_0001110","hsa-miR-1283"
"67324","hsa_circ_0001110","hsa-miR-1288"
"67325","hsa_circ_0001110","hsa-miR-1296"
"67326","hsa_circ_0001110","hsa-miR-1303"
"67327","hsa_circ_0001110","hsa-miR-1305"
"67328","hsa_circ_0001110","hsa-miR-139-5p"
"67329","hsa_circ_0001110","hsa-miR-144"
"67330","hsa_circ_0001110","hsa-miR-149"
"67331","hsa_circ_0001110","hsa-miR-153"
"67332","hsa_circ_0001110","hsa-miR-155"
"67333","hsa_circ_0001110","hsa-miR-187"
"67334","hsa_circ_0001110","hsa-miR-188-3p"
"67335","hsa_circ_0001110","hsa-miR-197"
"67336","hsa_circ_0001110","hsa-miR-217"
"67337","hsa_circ_0001110","hsa-miR-323-3p"
"67338","hsa_circ_0001110","hsa-miR-324-5p"
"67339","hsa_circ_0001110","hsa-miR-331-3p"
"67340","hsa_circ_0001110","hsa-miR-384"
"67341","hsa_circ_0001110","hsa-miR-433"
"67342","hsa_circ_0001110","hsa-miR-513a-3p"
"67343","hsa_circ_0001110","hsa-miR-520g"
"67344","hsa_circ_0001110","hsa-miR-520h"
"67345","hsa_circ_0001110","hsa-miR-548b-3p"
"67346","hsa_circ_0001110","hsa-miR-548m"
"67347","hsa_circ_0001110","hsa-miR-548p"
"67348","hsa_circ_0001110","hsa-miR-567"
"67349","hsa_circ_0001110","hsa-miR-578"
"67350","hsa_circ_0001110","hsa-miR-581"
"67351","hsa_circ_0001110","hsa-miR-582-3p"
"67352","hsa_circ_0001110","hsa-miR-587"
"67353","hsa_circ_0001110","hsa-miR-599"
"67354","hsa_circ_0001110","hsa-miR-600"
"67355","hsa_circ_0001110","hsa-miR-604"
"67356","hsa_circ_0001110","hsa-miR-607"
"67357","hsa_circ_0001110","hsa-miR-647"
"67358","hsa_circ_0001110","hsa-miR-769-5p"
"67359","hsa_circ_0001110","hsa-miR-892b"
"67360","hsa_circ_0001110","hsa-miR-942"
"67361","hsa_circ_0003341","hsa-miR-1208"
"67362","hsa_circ_0003341","hsa-miR-1224-3p"
"67363","hsa_circ_0003341","hsa-miR-1225-3p"
"67364","hsa_circ_0003341","hsa-miR-1238"
"67365","hsa_circ_0003341","hsa-miR-1249"
"67366","hsa_circ_0003341","hsa-miR-1280"
"67367","hsa_circ_0003341","hsa-miR-1286"
"67368","hsa_circ_0003341","hsa-miR-1287"
"67369","hsa_circ_0003341","hsa-miR-1305"
"67370","hsa_circ_0003341","hsa-miR-532-3p"
"67371","hsa_circ_0003341","hsa-miR-543"
"67372","hsa_circ_0003341","hsa-miR-561"
"67373","hsa_circ_0003341","hsa-miR-583"
"67374","hsa_circ_0003341","hsa-miR-586"
"67375","hsa_circ_0003341","hsa-miR-607"
"67376","hsa_circ_0003341","hsa-miR-940"
"67377","hsa_circ_0003341","hsa-miR-942"
"67378","hsa_circ_0001112","hsa-miR-1243"
"67379","hsa_circ_0001112","hsa-miR-1249"
"67380","hsa_circ_0001112","hsa-miR-1263"
"67381","hsa_circ_0001112","hsa-miR-182"
"67382","hsa_circ_0001112","hsa-miR-324-5p"
"67383","hsa_circ_0001112","hsa-miR-548g"
"67384","hsa_circ_0001112","hsa-miR-548k"
"67385","hsa_circ_0001112","hsa-miR-548l"
"67386","hsa_circ_0001112","hsa-miR-653"
"67387","hsa_circ_0001116","hsa-miR-1236"
"67388","hsa_circ_0001116","hsa-miR-1238"
"67389","hsa_circ_0001116","hsa-miR-1304"
"67390","hsa_circ_0001116","hsa-miR-139-5p"
"67391","hsa_circ_0001116","hsa-miR-142-5p"
"67392","hsa_circ_0001116","hsa-miR-149"
"67393","hsa_circ_0001116","hsa-miR-182"
"67394","hsa_circ_0001116","hsa-miR-186"
"67395","hsa_circ_0001116","hsa-miR-409-3p"
"67396","hsa_circ_0001116","hsa-miR-485-3p"
"67397","hsa_circ_0001116","hsa-miR-488"
"67398","hsa_circ_0001116","hsa-miR-545"
"67399","hsa_circ_0001116","hsa-miR-548p"
"67400","hsa_circ_0001116","hsa-miR-571"
"67401","hsa_circ_0001116","hsa-miR-572"
"67402","hsa_circ_0001116","hsa-miR-651"
"67403","hsa_circ_0001116","hsa-miR-671-5p"
"67404","hsa_circ_0001116","hsa-miR-766"
"67405","hsa_circ_0001116","hsa-miR-934"
"67406","hsa_circ_0001116","hsa-miR-940"
"67407","hsa_circ_0001118","hsa-miR-142-5p"
"67408","hsa_circ_0001118","hsa-miR-370"
"67409","hsa_circ_0001118","hsa-miR-526b"
"67410","hsa_circ_0001118","hsa-miR-556-5p"
"67411","hsa_circ_0001118","hsa-miR-581"
"67412","hsa_circ_0001118","hsa-miR-622"
"67413","hsa_circ_0001118","hsa-miR-623"
"67414","hsa_circ_0005265","hsa-miR-1179"
"67415","hsa_circ_0005265","hsa-miR-1227"
"67416","hsa_circ_0005265","hsa-miR-1250"
"67417","hsa_circ_0005265","hsa-miR-1252"
"67418","hsa_circ_0005265","hsa-miR-1287"
"67419","hsa_circ_0005265","hsa-miR-1290"
"67420","hsa_circ_0005265","hsa-miR-1299"
"67421","hsa_circ_0005265","hsa-miR-31"
"67422","hsa_circ_0005265","hsa-miR-409-3p"
"67423","hsa_circ_0005265","hsa-miR-516b"
"67424","hsa_circ_0005265","hsa-miR-561"
"67425","hsa_circ_0005265","hsa-miR-578"
"67426","hsa_circ_0005265","hsa-miR-581"
"67427","hsa_circ_0005265","hsa-miR-582-3p"
"67428","hsa_circ_0005265","hsa-miR-636"
"67429","hsa_circ_0005265","hsa-miR-643"
"67430","hsa_circ_0005265","hsa-miR-671-5p"
"67431","hsa_circ_0005265","hsa-miR-891b"
"67432","hsa_circ_0005265","hsa-miR-921"
"67433","hsa_circ_0005265","hsa-miR-944"
"67434","hsa_circ_0006117","hsa-miR-1179"
"67435","hsa_circ_0006117","hsa-miR-1227"
"67436","hsa_circ_0006117","hsa-miR-1250"
"67437","hsa_circ_0006117","hsa-miR-1252"
"67438","hsa_circ_0006117","hsa-miR-1287"
"67439","hsa_circ_0006117","hsa-miR-1290"
"67440","hsa_circ_0006117","hsa-miR-1299"
"67441","hsa_circ_0006117","hsa-miR-409-3p"
"67442","hsa_circ_0006117","hsa-miR-516b"
"67443","hsa_circ_0006117","hsa-miR-561"
"67444","hsa_circ_0006117","hsa-miR-578"
"67445","hsa_circ_0006117","hsa-miR-581"
"67446","hsa_circ_0006117","hsa-miR-582-3p"
"67447","hsa_circ_0006117","hsa-miR-636"
"67448","hsa_circ_0006117","hsa-miR-643"
"67449","hsa_circ_0006117","hsa-miR-671-5p"
"67450","hsa_circ_0006117","hsa-miR-891b"
"67451","hsa_circ_0006117","hsa-miR-921"
"67452","hsa_circ_0005704","hsa-miR-1257"
"67453","hsa_circ_0005704","hsa-miR-188-3p"
"67454","hsa_circ_0005704","hsa-miR-31"
"67455","hsa_circ_0005704","hsa-miR-545"
"67456","hsa_circ_0005704","hsa-miR-548p"
"67457","hsa_circ_0005704","hsa-miR-581"
"67458","hsa_circ_0005704","hsa-miR-643"
"67459","hsa_circ_0002985","hsa-miR-1208"
"67460","hsa_circ_0002985","hsa-miR-149"
"67461","hsa_circ_0002985","hsa-miR-324-5p"
"67462","hsa_circ_0002985","hsa-miR-375"
"67463","hsa_circ_0002985","hsa-miR-526b"
"67464","hsa_circ_0002985","hsa-miR-545"
"67465","hsa_circ_0002985","hsa-miR-548b-3p"
"67466","hsa_circ_0002985","hsa-miR-576-3p"
"67467","hsa_circ_0002985","hsa-miR-578"
"67468","hsa_circ_0002985","hsa-miR-580"
"67469","hsa_circ_0002985","hsa-miR-589"
"67470","hsa_circ_0002985","hsa-miR-643"
"67471","hsa_circ_0002985","hsa-miR-649"
"67472","hsa_circ_0002985","hsa-miR-668"
"67473","hsa_circ_0002985","hsa-miR-889"
"67474","hsa_circ_0002985","hsa-miR-892b"
"67475","hsa_circ_0002985","hsa-miR-95"
"67476","hsa_circ_0003298","hsa-miR-1200"
"67477","hsa_circ_0003298","hsa-miR-1234"
"67478","hsa_circ_0003298","hsa-miR-1278"
"67479","hsa_circ_0003298","hsa-miR-1287"
"67480","hsa_circ_0003298","hsa-miR-1290"
"67481","hsa_circ_0003298","hsa-miR-224"
"67482","hsa_circ_0003298","hsa-miR-513a-5p"
"67483","hsa_circ_0003298","hsa-miR-545"
"67484","hsa_circ_0003298","hsa-miR-548c-3p"
"67485","hsa_circ_0003298","hsa-miR-548g"
"67486","hsa_circ_0003298","hsa-miR-568"
"67487","hsa_circ_0003298","hsa-miR-578"
"67488","hsa_circ_0003298","hsa-miR-640"
"67489","hsa_circ_0003298","hsa-miR-671-5p"
"67490","hsa_circ_0003298","hsa-miR-876-3p"
"67491","hsa_circ_0003853","hsa-miR-1184"
"67492","hsa_circ_0003853","hsa-miR-1206"
"67493","hsa_circ_0003853","hsa-miR-127-5p"
"67494","hsa_circ_0003853","hsa-miR-1283"
"67495","hsa_circ_0003853","hsa-miR-338-3p"
"67496","hsa_circ_0003853","hsa-miR-558"
"67497","hsa_circ_0003853","hsa-miR-578"
"67498","hsa_circ_0003853","hsa-miR-581"
"67499","hsa_circ_0003853","hsa-miR-604"
"67500","hsa_circ_0003853","hsa-miR-622"
"67501","hsa_circ_0003853","hsa-miR-635"
"67502","hsa_circ_0003853","hsa-miR-636"
"67503","hsa_circ_0003853","hsa-miR-647"
"67504","hsa_circ_0003853","hsa-miR-654-3p"
"67505","hsa_circ_0003853","hsa-miR-767-3p"
"67506","hsa_circ_0003853","hsa-miR-934"
"67507","hsa_circ_0003853","hsa-miR-942"
"67508","hsa_circ_0001136","hsa-miR-1179"
